doi,doi_agency_id,doi_agency_label
10.3389/fnhum.2010.00073,NA,NA
10.1145/2785956.270014,NA,NA
10.1515/anglia-2014-0057,NA,NA
10.1128/mbio.02383-14d,NA,NA
10.1021/acs.jpca.5601737,NA,NA
10.1145/2785956.270000,NA,NA
10.1515/anglia-2015-0042,NA,NA
10.1002/1873-468.12098,NA,NA
10.14471/2016.36.013,datacite,DataCite
10.2143/etl.92.2.3154614,medra,mEDRA
10.2376/0005-9366-15081,medra,mEDRA
10.2143/lea.234.0.3159741,medra,mEDRA
10.2376/0005-9366-16029,medra,mEDRA
10.3389/fpsyg.2076.01344,NA,NA
10.2376/0005-9366-15096,medra,mEDRA
10.14471/2016.36.002,datacite,DataCite
10.1016/j.jdermsci.2016.05:011,NA,NA
10.1016/j.ostr.2016.03.014,NA,NA
10.2376/0005-9366-16006,medra,mEDRA
10.14471/2016.36.010,datacite,DataCite
10.1393/ncr/i2010-10053-2,medra,mEDRA
10.2143/etl.92.2.3154612,medra,mEDRA
10.1016/j.coviro.2016.62.008,NA,NA
10.1534/g3.116.030353/-/dc1,NA,NA
10.2376/0005-9366-16003,NA,NA
10.1016/j.ca.2016.05.050,NA,NA
10.2376/0005-9366-15105,medra,mEDRA
10.5277/oa120113,datacite,DataCite
10.1016/j.matprotec.2011.07.019,NA,NA
10.17616/r3k02t,datacite,DataCite
10.4193/rhino14.074,NA,NA
10.4416/jc5t2016-00034,NA,NA
10.4430/bgta0114,medra,mEDRA
10.4416/jcst2016-00029,medra,mEDRA
10.3034/dcdss.2013.6.63,NA,NA
10.1016/j.ic.2009.11003,NA,NA
10.1021/acsnano.6600999,NA,NA
10.1051/0004-636/201425442,NA,NA
10.1255/jnirs1048,NA,NA
10.1399/eps.2016.150,medra,mEDRA
10.1016/j.scitotenv2014.04.083,NA,NA
10.6122/cjp.20150518,airiti,Airiti
10.5073/jabfq.2016.089.029,datacite,DataCite
10.5268/iw-6.3.948,NA,NA
10.1691/ph.2016.6654,medra,mEDRA
10.5268/iw-6.3.852,NA,NA
10.3233/spe-2010-0416,medra,mEDRA
10.1088/0031-8949/2015/t167/014002,NA,NA
10.1007/s12541-04-0577-5,NA,NA
10.1088/1742-5468/2016/08/084007,NA,NA
10.1002/jbio201000025,NA,NA
10.1016/j.ibmb.2016.07.00,NA,NA
10.2298/csis1109260370,NA,NA
10.1016/s0065-2881(10)58001-5,NA,NA
10.5268/iw-6.3.947,NA,NA
10.1021/pr408098r,NA,NA
10.1088/1718-3190/11/5/056003,NA,NA
10.1016/j.ecolmode1.2016.06.010,NA,NA
10.1186/s12889-016-3692,NA,NA
10.4416/jcst2010-00016,medra,mEDRA
10.3828/sj.2016.25.1.3,NA,NA
10.1145/10.1145/2628136.2628141,NA,NA
10.4416/jcst2013-00008,medra,mEDRA
"10.1016/j.surfcoat.2016.06,029",NA,NA
10.1007/978-94-007-7429-2__4,NA,NA
10.4416/jcst2011-00038,medra,mEDRA
10.4416/jcst2012-00023,medra,mEDRA
10.2971/jeos.2016.16003,NA,NA
10.4416/jcst2012-00018,medra,mEDRA
10.1016/j.marpolbu1.2016.05.064,NA,NA
10.4416/jcst2010-00010,medra,mEDRA
10.3201/eid2208.152034,NA,NA
10.2527/jas2015-9774,NA,NA
10.2527/jas2016-0365,NA,NA
10.1002/2016wr019314,NA,NA
10.5675/hywa_2016.4_2,NA,NA
10.7498/aps.63.117703,istic,ISTIC
"10.5675/hywa_2016,6_1",NA,NA
10.3339/fpsyg.2016.01998,NA,NA
10.1016/j.devce1.2016.10.012,NA,NA
10.12892/ejgo3087.2016,medra,mEDRA
10.2527/jas2015-0103,NA,NA
10.1016/j.ifs.2016.11.009,NA,NA
10.4430/bgta0147,medra,mEDRA
10.1691/ph.2016.5735,medra,mEDRA
10.2527/jas2015-9724,NA,NA
10.2377/0023-2076-61-666,medra,mEDRA
10.1016/j.neuroimage2013.12.040,NA,NA
10.2377/0023-2076-61-488,medra,mEDRA
10.2527/jas2015-9756,NA,NA
10.2527/jas2015-9727,NA,NA
10.3213/2191-5784-10297,NA,NA
10.1111/maps.12416s,NA,NA
10.1051/0004-6361001423974,NA,NA
10.2143/etl.91.3.3105916,medra,mEDRA
10.3389/tnhurn.2014.00509,NA,NA
10.3402/eipt.v6.29126,NA,NA
10.1021/acs.analchem.5602781,NA,NA
10.1145/10.1145/2661088.2661100,NA,NA
10.1142/s0129054115100079,NA,NA
10.1182/blood-2016-07727321,NA,NA
10.3213/2191-5784-10299,NA,NA
10.3213/2191-5784-10300,NA,NA
10.1016/j.oregeorev2016.09.037,NA,NA
10.3220/lbf1480076778000,medra,mEDRA
10.5281/zenodo.160962,datacite,DataCite
10.1093/mnras/stu22117,NA,NA
10.2377/0023-2076-61-374,medra,mEDRA
10.2143/lea.234.0.3159742,medra,mEDRA
10.1021/nn509325w,NA,NA
10.2377/0023-2076-61-267,medra,mEDRA
10.3389/fneir.2016.00040,NA,NA
10.5277/abb-00598-2016-02,datacite,DataCite
10.1515/acv-2014-004,NA,NA
10.14670/hh-11-767,medra,mEDRA
10.3290/j.qi.a35262,medra,mEDRA
10.1161/circresaha.115.306206,NA,NA
10.2376/0005-9366-15103,medra,mEDRA
10.2376/0005-9366-16065,medra,mEDRA
10.1021/acs.est.6603024,NA,NA
10.1016/j.matchar2017.02.011,NA,NA
10.2376/0005-9366-129-167,NA,NA
10.4401/ag-7079,medra,mEDRA
10.1038/nchemb10.2084,NA,NA
10.7498/aps.66.098301,istic,ISTIC
10.1088/1475-7512/2017/01/036,NA,NA
10.1016/jjm1.2016.12.002,NA,NA
10.3866/pku.whxb201511272,crossref,Crossref
10.4401/ag-5350,medra,mEDRA
10.12854/erde-148-30,medra,mEDRA
10.2376/0005-9366-16041,medra,mEDRA
10.2376/0005-9366-16024,NA,NA
10.4455/eu.2016.024,medra,mEDRA
10.1051/0004-636/201423737,NA,NA
10.1016/j.phrs.2016.12.0341043-6618/2016,NA,NA
10.23736/s0021-9509.16.09835-9,medra,mEDRA
10.1016/j.jval.7016.17.007,NA,NA
10.11646/zootaxa.4268.1.8,NA,NA
10.2376/0005-9366-16084,medra,mEDRA
10.3866/pku.whxb201702102,crossref,Crossref
10.1007/s41061-017-0125,NA,NA
10.3290/j.qi.a37801,medra,mEDRA
10.1080/13873954.2017.1298624,NA,NA
10.5277/abb-00462-2015-03,datacite,DataCite
10.1016/j.clopa.2016.01.001,NA,NA
10.1016/j.mechmachtheory.2017.01.015,NA,NA
10.23736/s0021-9509.17.09882-2,medra,mEDRA
10.1590/s0101-31732016000400011,NA,NA
10.1080/13873954.2017.1298622,NA,NA
10.3389/fpls.2015.0160,NA,NA
10.1088/0031-9155/59/21/6401,NA,NA
10.2376/0005-9366-16028,medra,mEDRA
10.4081/ejh.2012.e14,NA,NA
10.1038/ncomms118431,NA,NA
10.1051/0004-0301/2016288,NA,NA
10.1051/0004-6361/20132212,NA,NA
10.1515/anglia-2016-0073,NA,NA
"10.5675/hywa_2016,3_2",NA,NA
10.1021/acqmedchem.6b01360,NA,NA
10.1182/blood-2016-05716357,NA,NA
10.3339/fphys.2016.00035,NA,NA
10.1182/blood-201602-697003,NA,NA
10.10164/j.pss.2016.11.001,NA,NA
10.5073/jabfq.2016.089.037,datacite,DataCite
10.4401/ag-6329,medra,mEDRA
10.1111/geob.12103,NA,NA
10.4193/rhino16.054,NA,NA
10.1393/ncr/i2013-10091-2,medra,mEDRA
10.19191/ep16.6.p427.123,medra,mEDRA
"10.5675/hywa_2014,4_2",NA,NA
10.13128/acta_herpetol-17874,datacite,DataCite
10.2376/0005-9366-16019,medra,mEDRA
10.1021/acs.jpca.5b10379,NA,NA
10.20506/rst.35.1.2538,NA,NA
10.1055/5-0042-110400,NA,NA
10.1016/j.aspusc.2016.06.100,NA,NA
10.1021/acsjctc.6b01158,NA,NA
10.14715/cmb/2016.62.12.3,NA,NA
10.2143/etl.92.4.3183464,medra,mEDRA
10.1021/acsami.6b1s660,NA,NA
10.5073/jabfq.2016.089.036,datacite,DataCite
10.2377/0023-2076-62-21,medra,mEDRA
10.4416/jcst2015-00013,medra,mEDRA
10.1136/archdischild-2016-31752,NA,NA
10.5675/hywa_2017.1_3,datacite,DataCite
10.1073/pnas.1621082114/-/dcsupplemental,NA,NA
10.1364/oe.22.004431,NA,NA
10.1515/ling-2016-0040,NA,NA
10.3290/j.ohpd.a37709,medra,mEDRA
10.1021/acssensors.6600769,NA,NA
10.5277/abb-00529-2015-02,datacite,DataCite
10.1364/oe.25.004874,NA,NA
10.1021/acs.jafc.6605007,NA,NA
10.18869/acadpub.jafm.73.238.27329,NA,NA
10.23736/s0021-9509.16.09546-x,medra,mEDRA
10.1016/jjpowsour.2016.11.118,NA,NA
10.23736/s0375-9393.16.11112-5,medra,mEDRA
10.16910/jemr.10.1.4,NA,NA
10.3290/j.qi.a37017,medra,mEDRA
10.1525/as.2017.1.199,NA,NA
10.3389/thbot.2017.00014,NA,NA
10.4416/jcst2016-00103,medra,mEDRA
10.1021/acs.jecr.6b04611,NA,NA
10.23736/s0393-2249.1602563-7,NA,NA
10.2174/1871520616666160622092947,NA,NA
10.4416/jcst2012-00001,medra,mEDRA
10.2143/ep.23.4.3188789,medra,mEDRA
10.1021/acs.analchem.6604129,NA,NA
10.3389/immu.2017.00848,NA,NA
10.3389/fmicb.2017.01326,crossref,Crossref
10.1016/jjprot.2017.02.001,NA,NA
10.1182/blood-2016-06724500,NA,NA
10.1016/j.catena2017.01.027,NA,NA
10.23736/s0021-9509.16.09314-9,medra,mEDRA
10.2378/peu2017.arto2d,NA,NA
10.1016/j.ecolmode1.2014.05.002,NA,NA
10.1016/jjappgeo.2017.01.011,NA,NA
10.1002/open.20160010,NA,NA
10.1021/acs.est.7600916,NA,NA
10.1016/ijphotobiol.2017.02.012,NA,NA
10.1399/eps.2017.174,medra,mEDRA
10.1051/0004-636/201629517,NA,NA
10.1117/1.jbo.221.016009,NA,NA
10.3933/applrheol-27-13540,datacite,DataCite
10.3290/j.qi.a37130,medra,mEDRA
10.4404/hystrix-27.2-11788,medra,mEDRA
10.1128/jcm.01929,NA,NA
10.23736/s0391-1977.16.02351-8,medra,mEDRA
10.1021/ac5038501,NA,NA
10.3892/o1.2017.6251,NA,NA
10.1016/j.fri.2016.09.027,NA,NA
10.3290/j.jad.a37719,medra,mEDRA
10.1073/pnas.1701252114/-/dcsupplemental,NA,NA
10.3934/dcds.2017710,NA,NA
10.1515/anglia-2017-0010,NA,NA
10.3220/lbf1478788111000,medra,mEDRA
10.1021/acsjnatprod.6b01126,NA,NA
10.3220/lbf1483607712000,medra,mEDRA
10.3220/lbf1482162409000,medra,mEDRA
10.5277/abb-00464-2015-03,datacite,DataCite
10.3339/fncom.2017.00016,NA,NA
10.3290/j.qi.a37016,medra,mEDRA
10.23736/s0375-9393.17.11904-8,medra,mEDRA
10.11909/j.issn.1671-5411.2016.11.002,istic,ISTIC
10.23736/s0021-9509.17.09905-0,medra,mEDRA
10.1021/acsiangmuir.6b04473,NA,NA
10.10164/j.msea.2017.05.053,NA,NA
10.18514/mmn.2016.1267,NA,NA
10.23736/s0021-9509.16.09311-3,medra,mEDRA
10.2450/2016.0101-16,medra,mEDRA
10.1016/jansea.2017.02.025,NA,NA
10.1080/08997764.2017.1281818,NA,NA
10.1016/j.pb1.2016.09.002,NA,NA
10.1182/blood-2016-08733394,NA,NA
10.1021/acsafc.7b00197,NA,NA
10.4416/jcst2016-00095,medra,mEDRA
10.1016/j.palwor..2015.11.003,NA,NA
10.1021/acs.est.6606003,NA,NA
10.5604/12303666.1227882,NA,NA
10.1016/j.catena2017.02.007,NA,NA
10.1016/j.culher.2016.11.020,NA,NA
10.2340/0001555-2494,NA,NA
10.4455/eu.2017.006,medra,mEDRA
10.23736/s0022-4707.16.05860-6,medra,mEDRA
10.5604/16652681.1212617,NA,NA
10.2147/crm.s130816,NA,NA
10.3220/lbf1481641394000,medra,mEDRA
10.1015/j.molstruc.2016.11.090,NA,NA
10.7482/0003-9438-57-029,crossref,Crossref
10.23736/s0375-9393.16.11308-2,medra,mEDRA
10.4416/jcst2016-00087,medra,mEDRA
10.4455/eu.2017.008,medra,mEDRA
10.1691/ph.2017.6749,medra,mEDRA
10.1364/oe.25.004916,NA,NA
10.1021/acsjak6b05824,NA,NA
10.1010/j.epsl.2017.01.002,NA,NA
10.3290/j.qi.a37641,medra,mEDRA
10.1016/j.sohnat.2017.01.045,NA,NA
10.1016/ephysletb.2014.11.030,NA,NA
10.5073/vitis.2017.56.35-43,datacite,DataCite
10.1016/j.idahyj.2016.11.010,NA,NA
10.1016/j.compfluid.2016:12.023,NA,NA
10.23736/s1973-9087.17.04657-3,medra,mEDRA
10.3220/lbf1479196953000,medra,mEDRA
10.1186/s13023-017-0588,NA,NA
10.1116/1.49931401,NA,NA
10.1111/trf.3898,NA,NA
10.1051/0006-6361/201629773,NA,NA
10.1093/ioinformatics/btw682,NA,NA
10.1016/j.ijindorg.2016.11.009,NA,NA
10.1182/blood-2016-07726877,NA,NA
10.1016/j.vehcom.2014.05.0052214,NA,NA
10.2143/mus.130.1.3214925,medra,mEDRA
10.4416/jcst2016-00090,medra,mEDRA
10.1016/jpiotec.20111.0/1.008,NA,NA
10.2143/mus.130.1.3214926,medra,mEDRA
10.3978/j.issn.2072-1439.2014.12.19,istic,ISTIC
10.75554/elife.23063,NA,NA
10.1016/j.actbio2013.03.035,NA,NA
10.5277/ppmp150217,datacite,DataCite
10.1016/j.synthmet2017.06.003,NA,NA
10.11900/0412.1961.2016.00168,istic,ISTIC
10.1021/acs.biomac.61301678,NA,NA
10.1016/j.eps1.2017.01.006,NA,NA
10.1016/j.jpowsour2017.01.117,NA,NA
10.2376/0003-925x-61-112,medra,mEDRA
10.3220/lbf1462863902000,medra,mEDRA
10.4455/eu.2016.030,medra,mEDRA
10.1021/acs.nanolett.7600107,NA,NA
10.1393/ncr/i2017-10134-8,medra,mEDRA
10.3309/fnhum.2016.00425,NA,NA
10.1159/000442276,crossref,Crossref
10.5709/acp-0216-8,NA,NA
10.5281/zenodo.322665,datacite,DataCite
10.5073/vitis.2016.55.53-56,datacite,DataCite
10.2116/11-127.1,NA,NA
10.2377/0023-2076-62-136,medra,mEDRA
10.1215/00582876-5829425,NA,NA
10.4416/jcst2010-00005,medra,mEDRA
10.7554/elife15872,NA,NA
10.1088/1475-7516/016/05/056,NA,NA
10.3389/fpsyg.2017.01154,crossref,Crossref
10.16476/j.pibb.2016.0196,cnki,CNKI
10.5073/vitis.2016.55.145-156,datacite,DataCite
10.2376/0005-9366-129-144,medra,mEDRA
10.3933/applrheol-26-64533,datacite,DataCite
10.1016/j.jhazmat.2017.03.928,NA,NA
10.3189/2014j0g13j006,NA,NA
10.14670/hh-11-7741,medra,mEDRA
10.1109/tia.2016.2633948e,NA,NA
10.1515/ip-2016-0023,NA,NA
10.3168/jdt.2015-10220,NA,NA
10.1002/ecy.1755/suppinfo,NA,NA
10.12759/hsr.42.2017.1.211-237,datacite,DataCite
10.1691/ph.2017.6911,medra,mEDRA
10.2376/0005-9366-15122,medra,mEDRA
10.1016/j.actarnat.2017.02.045,NA,NA
10.4401/ag-6987,medra,mEDRA
10.10164/j.tecto.2015.11.011,NA,NA
10.3359/fphys.2016.00474,NA,NA
10.3909/ricm0843,NA,NA
10.4401/ag-7080,medra,mEDRA
10.17850/n096-4-02,NA,NA
10.10164/j.c1gc.2016.08.003,NA,NA
10.15581/009.50.1.170-188,NA,NA
10.3233/spr-140393,medra,mEDRA
10.1007/s00432-017-2354-1,NA,NA
10.3339/fncom.2016.00111,NA,NA
10.2376/0005-9366-15086,NA,NA
10.3382/fcimb.2016.00136,NA,NA
10.1016/j.jdiacomp.2016.00.014,NA,NA
10.1016/j.nima.2016.021.102,NA,NA
"10.5675/hywa_2017,2_2",NA,NA
10.2376/0005-9366-129-118,medra,mEDRA
10.2143/ac.71.2.3141846,medra,mEDRA
10.1016/jicr.2017.02.003,NA,NA
10.2376/0005-9366-16026,NA,NA
10.6620/zs.2016.55-06,airiti,Airiti
10.1016/j.energy.2017.01.0780360-5442,NA,NA
10.4049/jimmuno1.1700021,NA,NA
10.1016/j.euromechflu.016.04.001,NA,NA
10.1515/anglia-2016-0001,NA,NA
10.1016/j.jbusvent2017.02.002,NA,NA
10.1016/j.bbagen2016.06.024,NA,NA
10.4455/eu.2017.016,medra,mEDRA
10.1049/e1.2016.1092,NA,NA
10.1016/j.jvca.2016.11.002,NA,NA
10.12759/hsr.42.2017.1.263-285,datacite,DataCite
10.4455/eu.201z012,NA,NA
10.7868/s033475516010035,NA,NA
10.1016/j.an1.2016.07.004,NA,NA
10.2143/sdl.58.4.3200586,medra,mEDRA
10.1016/j.geoderma2017.02.007,NA,NA
10.1010/j.jmmm.2014.09.005,NA,NA
10.1159/000442277,crossref,Crossref
10.1016/j.compositesb.2016.11:0611359-8368,NA,NA
"10.5675/hywa_2017,2_1",NA,NA
10.12854/erde-147-2,medra,mEDRA
10.1051/0004-6362526224,NA,NA
10.1016/j.ecoinf.2016.12.0041574-9541,NA,NA
10.1128/jvi.02030-6,NA,NA
10.1103/physrevd.94.07450,NA,NA
10.1021/jacs.6602769,NA,NA
10.2377/0023-2076-61-305,medra,mEDRA
10.1016/j.jsv.2016.03.075,NA,NA
10.1016/j.compositesb.2016.12.0201359-8368,NA,NA
10.1002/biof.1262,NA,NA
10.1016/j.eps1.2017.02.032,NA,NA
10.1021/acs.est.605942,NA,NA
10.1127/1432-8364/2012/0124,NA,NA
10.4193/rhino16.243,NA,NA
10.3760/cma.j.issn.0366-6999.20140154,NA,NA
10.3389/fncir.2076.00058,NA,NA
10.1016/j.ecoinf.2017.01.0011574-9541,NA,NA
10.3220/lbf1461660679000,medra,mEDRA
10.18148/srm/2017.v11i1.6297,datacite,DataCite
10.2138/am-2016-5537,NA,NA
10.1691/ph.2017.6157,medra,mEDRA
10.3389/fnmo1.2016.00092,NA,NA
10.14601/phytopathol_mediterr-18830,medra,mEDRA
10.1088/1475-7516/016/05/057,NA,NA
10.12854/erde-147-4,medra,mEDRA
10.5675/hywa_2016.4_1,NA,NA
10.11646/zootaxa.4263.2.5,NA,NA
10.1016/j.jblotec.2017.02.015,NA,NA
10.1174/1381611811666161105111156,NA,NA
10.4455/eu.2017.013,medra,mEDRA
10.1021/acsjmedchem.6b01115,NA,NA
10.2376/0005-9366-15026,medra,mEDRA
10.5281/zenodo.322663,datacite,DataCite
10.1016/j.chembio1.2013.07.009,NA,NA
10.12759/hsr.42.2017.2.92-113,datacite,DataCite
10.1136/jnnp-2012-301999,NA,NA
10.3339/fpls.2016.07662,NA,NA
10.3933/applrheol-20-44582,datacite,DataCite
10.1021/acsjafc.6b05613,NA,NA
10.3964/j.issn.1000-0593(2017)06-1946-05,NA,NA
10.6084/m9.figshare.c.3773291,datacite,DataCite
10.12759/hsr.42.2017.2.218-242,datacite,DataCite
10.1021/acs.orglett7b00512,NA,NA
10.1021/ol4026871,NA,NA
10.3103/s1068362317010034,NA,NA
10.3220/lbf1485853507000,medra,mEDRA
10.3220/lbf1485445555000,medra,mEDRA
10.4461/gfdq2016.39.15,NA,NA
10.1021/acs.organomet6b00925,NA,NA
10.1016/j.postharvbio.2017.63.019,NA,NA
"10.5675/hywa_2017,3_1",NA,NA
"10.5675/hywa_2017,3_2",NA,NA
10.1159/000443918,crossref,Crossref
10.2377/0023-2076-62-204,medra,mEDRA
10.3220/lbf1487840500000,medra,mEDRA
10.1002/mmnd.201300001,NA,NA
10.1021/acs.nanolett.3b00806,NA,NA
10.12891/ceog3405.2017,medra,mEDRA
10.2527/jas2015-0061,NA,NA
10.2376/0005-9366-16045,medra,mEDRA
10.2376/0005-9366-16031,medra,mEDRA
10.1055/s-0036-1590286,NA,NA
10.1016/j.bbagen2013.08.025,NA,NA
10.1088/0004-637x1720/1/454,NA,NA
10.1021/acsphotonics.6600946,NA,NA
10.1016/j.geoderma2017.01.016,NA,NA
10.1016/j.dental.2016.05.017,NA,NA
10.3382/fmicb.2016.01858,NA,NA
10.2376/0005-9366-16053,medra,mEDRA
10.2377/0023-2076-62-366,medra,mEDRA
10.1016/jadvwatres.2016.12.006,NA,NA
10.3220/lbf1490961559000,medra,mEDRA
10.4436/jass.92006,medra,mEDRA
10.1016/j.ijimpeng.2017.03:016,NA,NA
10.1099/mic.0038000-0,NA,NA
10.1172/jci6124.5,NA,NA
10.4454/ofioliti.v42i2.451,medra,mEDRA
10.1515/fs-2017b-0001,NA,NA
10.2376/0005-9366-129-15051,medra,mEDRA
10.1016/j.jvsv.201610.001,NA,NA
10.1016/j.fr1.2016.12.024,NA,NA
10.3109/00365513.2012.681965,NA,NA
10.19272/201701701002,medra,mEDRA
10.1189/jlb.4ma815-376rr,NA,NA
10.1111/j.1582-4934.2009.00677.x,NA,NA
10.2376/0005-9366-124-83,medra,mEDRA
10.1016/j.transci.2017.05.061,NA,NA
10.19272/201706702005,medra,mEDRA
10.19224/a12017.248,NA,NA
10.1021/acs.analchem.7601744,NA,NA
10.1163/15718190-08512po1,NA,NA
10.2377/0023-2076-58-630,medra,mEDRA
10.1055/s-033-1349490,NA,NA
10.3290/j.qi.a33937,medra,mEDRA
10.3339/fpls.2016.00123,NA,NA
10.23736/s0022-4707.17.06938-9,medra,mEDRA
10.1021/acs.orglett.7600999,NA,NA
10.1021/acs.jcim.7b0015,NA,NA
10.1515/fs-2017-003,NA,NA
10.7756/rals.038.008.195-211,NA,NA
10.1038/ieu.2014.35,NA,NA
10.1002/ecy.1751/suppinfo,NA,NA
10.2377/0023-2076-62-356,NA,NA
"10.5675/hywa_2015,5_7",NA,NA
10.1016/j.wear.201.x04.021,NA,NA
10.1515/fs-2017-005,NA,NA
10.1993/ijpor/ed022,NA,NA
10.1016/fledc.2017.03.015,NA,NA
10.4430/bgta0178,medra,mEDRA
10.3290/j.qi.a37806,medra,mEDRA
10.1021/acschembio.61301115,NA,NA
10.2377/0023-2076-61-545,NA,NA
10.4455/eu.2016.045,medra,mEDRA
10.1364/oe.24.023147,NA,NA
10.2217/nnm-2016-0430,NA,NA
10.19224/ai2017.306,medra,mEDRA
10.13075/inomeh.1896.00863,NA,NA
10.3389/fpls.7015.00273,NA,NA
10.2450/2016.0031-16,medra,mEDRA
10.3233/acp-clo-2010-0540,medra,mEDRA
10.12892/ejgo3530.2017,medra,mEDRA
10.1515/anglia-2017-0008,NA,NA
10.1364/oe.25.014126,NA,NA
10.1016/j.ifa.2017.02.019,NA,NA
10.1051/0004-6361001425072,NA,NA
10.23736/s0026-4725.16.04287-0,medra,mEDRA
10.4455/eu.2017.021,medra,mEDRA
10.2379/cnx06474,medra,mEDRA
10.1409/85980,medra,mEDRA
10.12854/erde-147-7,medra,mEDRA
10.4401/ag-7085,medra,mEDRA
10.1016/j.scitotenv2017.01.085,NA,NA
10.2143/rtl.48.1.3203539,medra,mEDRA
10.7554/elife.1117,NA,NA
10.22074/cellj.2016.4184,medra,mEDRA
10.1016/j.jte.2016.01.004,NA,NA
10.3389/fpsyg.2016.03375,NA,NA
10.1016/j.jvc.2017.02.008,NA,NA
10.12759/hsr.42.2017.1.299-319,datacite,DataCite
10.1515/agph-2016-0008,NA,NA
10.1182/blood-2016-11-74879,NA,NA
10.2376/0003-925x-67-101,NA,NA
10.1399/eps.2016.141,medra,mEDRA
10.3791/54634(2016),NA,NA
10.11646/zootaxa.4263.2.4,NA,NA
10.2143/etl.92.2.3154618,medra,mEDRA
10.14670/hh-11-843,medra,mEDRA
10.3389/fnhum.20160.00299,NA,NA
10.1016/jjesp.2015.09.003,NA,NA
"10.1016/j,ppees.2013.10.001",NA,NA
10.17179/excli2016-551,datacite,DataCite
10.5209/jige52886,NA,NA
10.3791/54639(2016),NA,NA
10.1127/zfg_suppl/2015/6-00184,NA,NA
10.2376/0005-9366-129-111,NA,NA
10.3233/abb-2011-0037,medra,mEDRA
10.12989/scs.2017.23.6.669,kisti,KISTI
10.1039/c6nr0314e,NA,NA
10.3389/fpls.7016.01465,NA,NA
10.4455/eu.2016.014,medra,mEDRA
10.1021/acsmedchemlett.6b0483,NA,NA
10.2376/0005-9366-16007,medra,mEDRA
10.19224/ai2017.341,medra,mEDRA
10.2377/0023-2076-62-285,medra,mEDRA
10.16910/jemr.10.3.3,datacite,DataCite
10.1038/jes.201637,NA,NA
10.1111/zoj.12489,NA,NA
10.23736/s0026-4806.17.04976-x,medra,mEDRA
10.2376/0005-9366-16022,medra,mEDRA
10.2377/0023-2076-62-294,medra,mEDRA
10.2377/0023-2076-59-443,medra,mEDRA
10.2451/2017pm693,medra,mEDRA
10.3290/j.jad.a38102,medra,mEDRA
10.23736/s1973-9087.16.04437-3,medra,mEDRA
10.1002/eap.1542/full,NA,NA
10.1021/acs.molpharmaceut.71300076,NA,NA
10.2376/0005-9366-16046,NA,NA
10.3892/or.2017.6013,NA,NA
10.23736/s1973-9087.17.04958-9,medra,mEDRA
10.23736/s1973-9087.16.04400-2,medra,mEDRA
10.12854/erde-148-42,medra,mEDRA
10.1016/j.cellsig.013.07.005,NA,NA
10.1021/acs.inorgchem.7602241,NA,NA
10.1061/(asce)as.19435525.0000779,NA,NA
10.14670/hh-11-902,medra,mEDRA
10.4455/eu.2017.042,medra,mEDRA
10.7498/aps.66.216101,istic,ISTIC
10.1016/j.hrting.2013.11.008,NA,NA
10.3965/j.ijabe.20140705.011,istic,ISTIC
10.3189/2014j0g13j156,NA,NA
"10.5675/hywa_2014,3_2",NA,NA
10.1691/ph.2014.3913r,medra,mEDRA
10.1515/ners-2014-0212,NA,NA
10.5073/jabfq.2014.087.018,datacite,DataCite
10.1922/cdh_3309zenthofer05,NA,NA
10.2527/jas2013-7531,NA,NA
10.1055/s-0034-1333661,NA,NA
10.3290/j.jad.a32806,medra,mEDRA
10.2147/dddt.sd2394,NA,NA
10.5073/jabfq.2014.087.033,datacite,DataCite
"10.5675/hywa_2014,3_1",NA,NA
10.1007/978-94-007-7429-2__3,NA,NA
10.2376/0005-9366-127-435,medra,mEDRA
"10.5675/hywa_2014,1_2",NA,NA
10.16910/jemr.10.3.1,datacite,DataCite
10.2143/tvf.79.1.3217828,medra,mEDRA
10.1071/isi3030,NA,NA
10.2376/0005-9366-16036,medra,mEDRA
10.2376/0005-9366-16079,medra,mEDRA
10.1107/s2059798317006970581,NA,NA
10.23736/s0022-4707.16.06086-2,medra,mEDRA
10.1016/j.bbadis.203.7.03.022,NA,NA
10.1002/eap.1534/full,NA,NA
10.4416/jcst2017-00009,medra,mEDRA
10.2376/0005-9366-16042,medra,mEDRA
10.1111/iwj.2634,NA,NA
10.3290/j.jad.a38140,medra,mEDRA
10.2376/0005-9366-16009,medra,mEDRA
10.16910/jemr.10.3.4,datacite,DataCite
10.1691/ph.2017.7493,medra,mEDRA
10.1016/j.yjmcc2017.05.003,NA,NA
10.5073/vitis.2017.56.133-140,datacite,DataCite
10.3305/nh.2014.30.2.7568,medra,mEDRA
10.1016/j.cell.2005.04.028,crossref,Crossref
10.19225/170601,medra,mEDRA
"10.5675/hywa_2015,1_1",NA,NA
10.5073/vitis.2017.56.103-110,datacite,DataCite
10.12892/ejgo3987.2017,medra,mEDRA
10.1016/j.urolone.2015.03.005,NA,NA
10.1691/ph.2017/7004,NA,NA
10.1016/j.jcms.2017.05015,NA,NA
10.2376/0005-9366-129-93,medra,mEDRA
10.12891/ceog3988.2017,medra,mEDRA
10.5073/vitis.2017.56.127-131,datacite,DataCite
10.1890/014-1160.1,NA,NA
10.1055/s-1383370,NA,NA
10.1146/annurev-phyto-080516035623,NA,NA
10.14670/hh-11-722,medra,mEDRA
10.23736/s0393-2249.16.02780-6,medra,mEDRA
10.1055/s-1396294,NA,NA
